message_text,cleaned_message_text,unigram_bigram_ready_text,annotation_count,risk_categories_present,suspicious_phrases_json,label,label_name,scam_subtype,source_name,source_url,data_origin_type,is_synthetic,split,message_length_characters,message_length_words,cleaned_token_count,digit_count,exclamation_mark_count,contains_url_like_text,contains_phone_number_like_text
How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,how's it feel mr your not my real valentine just my yo valentine even tho u hardly play,how's it feel mr your not my real valentine just my yo valentine even tho u hardly play how's_it it_feel feel_mr mr_your your_not not_my my_real real_valentine valentine_just just_my my_yo yo_valentine valentine_even even_tho tho_u u_hardly hardly_play,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,91,18,18,0,2,0,0
Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,hurry home u big butt hang up on your last caller if u have to food is done and i'm starving don't ask what i cooked,hurry home u big butt hang up on your last caller if u have to food is done and i'm starving don't ask what i cooked hurry_home home_u u_big big_butt butt_hang hang_up up_on on_your your_last last_caller caller_if if_u u_have have_to to_food food_is is_done done_and and_i'm i'm_starving starving_don't don't_ask ask_what what_i i_cooked,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,120,26,26,0,0,0,0
Dont pick up d call when something important is There to tell. Hrishi,dont pick up d call when something important is there to tell hrishi,dont pick up d call when something important is there to tell hrishi dont_pick pick_up up_d d_call call_when when_something something_important important_is is_there there_to to_tell tell_hrishi,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,69,13,13,0,0,0,0
Hmmm:)how many players selected?,hmmm how many players selected,hmmm how many players selected hmmm_how how_many many_players players_selected,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,32,4,5,0,0,0,0
"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",oh my god i've found your number again i'm so glad text me back xafter this msgs cst std ntwk chg 1 50,oh my god i've found your number again i'm so glad text me back xafter this msgs cst std ntwk chg 1 50 oh_my my_god god_i've i've_found found_your your_number number_again again_i'm i'm_so so_glad glad_text text_me me_back back_xafter xafter_this this_msgs msgs_cst cst_std std_ntwk ntwk_chg chg_1 1_50,0,,[],1,scam,general_scam,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,106,22,23,3,2,0,0
I'll reach in ard 20 mins ok...,i'll reach in ard 20 mins ok,i'll reach in ard 20 mins ok i'll_reach reach_in in_ard ard_20 20_mins mins_ok,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,31,7,7,2,0,0,0
Juz go google n search 4 qet...,juz go google n search 4 qet,juz go google n search 4 qet juz_go go_google google_n n_search search_4 4_qet,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,31,7,7,1,0,0,0
Would me smoking you out help us work through this difficult time,would me smoking you out help us work through this difficult time,would me smoking you out help us work through this difficult time would_me me_smoking smoking_you you_out out_help help_us us_work work_through through_this this_difficult difficult_time,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,65,12,12,0,0,0,0
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",she said '' do u mind if i go into the bedroom for a minute '' ''ok'' i sed in a sexy mood she came out 5 minuts latr wid a cake n my wife,she said '' do u mind if i go into the bedroom for a minute '' ''ok'' i sed in a sexy mood she came out 5 minuts latr wid a cake n my wife she_said said_'' ''_do do_u u_mind mind_if if_i i_go go_into into_the the_bedroom bedroom_for for_a a_minute minute_'' ''_''ok'' ''ok''_i i_sed sed_in in_a a_sexy sexy_mood mood_she she_came came_out out_5 5_minuts minuts_latr latr_wid wid_a a_cake cake_n n_my my_wife,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,145,34,35,1,0,0,0
I dun believe u. I thk u told him.,i dun believe u i thk u told him,i dun believe u i thk u told him i_dun dun_believe believe_u u_i i_thk thk_u u_told told_him,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,34,9,9,0,0,0,0
Pathaya enketa maraikara pa',pathaya enketa maraikara pa',pathaya enketa maraikara pa' pathaya_enketa enketa_maraikara maraikara_pa',0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,28,4,4,0,0,0,0
Ugh fuck it I'm resubbing to eve,ugh fuck it i'm resubbing to eve,ugh fuck it i'm resubbing to eve ugh_fuck fuck_it it_i'm i'm_resubbing resubbing_to to_eve,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,32,7,7,0,0,0,0
IM LATE TELLMISS IM ON MY WAY,im late tellmiss im on my way,im late tellmiss im on my way im_late late_tellmiss tellmiss_im im_on on_my my_way,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,29,7,7,0,0,0,0
"Just looked it up and addie goes back Monday, sucks to be her",just looked it up and addie goes back monday sucks to be her,just looked it up and addie goes back monday sucks to be her just_looked looked_it it_up up_and and_addie addie_goes goes_back back_monday monday_sucks sucks_to to_be be_her,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,61,13,13,0,0,0,0
Just buy a pizza. Meat lovers or supreme. U get to pick.,just buy a pizza meat lovers or supreme u get to pick,just buy a pizza meat lovers or supreme u get to pick just_buy buy_a a_pizza pizza_meat meat_lovers lovers_or or_supreme supreme_u u_get get_to to_pick,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,56,12,12,0,0,0,0
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",you have won 1 000 cash or a 2 000 prize to claim call09050000327,you have won 1 000 cash or a 2 000 prize to claim call09050000327 you_have have_won won_1 1_000 000_cash cash_or or_a a_2 2_000 000_prize prize_to to_claim claim_call09050000327,0,,[],1,scam,prize_scam,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,69,12,14,19,1,0,0
"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",phone_token urgent your mobile no 07xxxxxxxxx won a 2 000 bonus caller prize on 02 06 03 this is the 2nd attempt to reach you call phone_token asap,phone_token urgent your mobile no 07xxxxxxxxx won a 2 000 bonus caller prize on 02 06 03 this is the 2nd attempt to reach you call phone_token asap phone_token_urgent urgent_your your_mobile mobile_no no_07xxxxxxxxx 07xxxxxxxxx_won won_a a_2 2_000 000_bonus bonus_caller caller_prize prize_on on_02 02_06 06_03 03_this this_is is_the the_2nd 2nd_attempt attempt_to to_reach reach_you you_call call_phone_token phone_token_asap,1,urgency,"[{""phrase_text"": ""URGENT"", ""start_index"": 12, ""end_index"": 18, ""risk_category"": ""urgency"", ""risk_explanation"": ""This phrase creates pressure to act quickly.""}]",1,scam,prize_scam,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,152,25,28,35,4,0,1
Love you aathi..love u lot..,love you aathi love u lot,love you aathi love u lot love_you you_aathi aathi_love love_u u_lot,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,28,5,6,0,0,0,0
U calling me right? Call my hand phone...,u calling me right call my hand phone,u calling me right call my hand phone u_calling calling_me me_right right_call call_my my_hand hand_phone,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,41,8,8,0,0,0,0
"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",hi wlcome back did wonder if you got eaten by a lion or something nothing much,hi wlcome back did wonder if you got eaten by a lion or something nothing much hi_wlcome wlcome_back back_did did_wonder wonder_if if_you you_got got_eaten eaten_by by_a a_lion lion_or or_something something_nothing nothing_much,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,81,16,16,0,0,0,0
Thats cool. I want to please you...,thats cool i want to please you,thats cool i want to please you thats_cool cool_i i_want want_to to_please please_you,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,35,7,7,0,0,0,0
Ü bot notes oredi... Cos i juz rem i got...,bot notes oredi cos i juz rem i got,bot notes oredi cos i juz rem i got bot_notes notes_oredi oredi_cos cos_i i_juz juz_rem rem_i i_got,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,43,10,9,0,0,0,0
Nt yet chikku..simple habba..hw abt u?,nt yet chikku simple habba hw abt u,nt yet chikku simple habba hw abt u nt_yet yet_chikku chikku_simple simple_habba habba_hw hw_abt abt_u,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,38,6,8,0,0,0,0
Dunno dat's wat he told me. Ok lor...,dunno dat's wat he told me ok lor,dunno dat's wat he told me ok lor dunno_dat's dat's_wat wat_he he_told told_me me_ok ok_lor,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,37,8,8,0,0,0,0
"Wait, do you know if wesleys in town? I bet she does hella drugs!",wait do you know if wesleys in town i bet she does hella drugs,wait do you know if wesleys in town i bet she does hella drugs wait_do do_you you_know know_if if_wesleys wesleys_in in_town town_i i_bet bet_she she_does does_hella hella_drugs,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,65,14,14,0,1,0,0
I think i've fixed it can you send a test message?,i think i've fixed it can you send a test message,i think i've fixed it can you send a test message i_think think_i've i've_fixed fixed_it it_can can_you you_send send_a a_test test_message,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,50,11,11,0,0,0,0
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p",someone u know has asked our dating service 2 contact you cant guess who call phone_token now all will be revealed pobox 6 ls15hb 150p,someone u know has asked our dating service 2 contact you cant guess who call phone_token now all will be revealed pobox 6 ls15hb 150p someone_u u_know know_has has_asked asked_our our_dating dating_service service_2 2_contact contact_you you_cant cant_guess guess_who who_call call_phone_token phone_token_now now_all all_will will_be be_revealed revealed_pobox pobox_6 6_ls15hb ls15hb_150p,0,,[],1,scam,urgency,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,138,25,25,18,1,0,1
I called but no one pick up e phone. I ask both of them already they said ok.,i called but no one pick up e phone i ask both of them already they said ok,i called but no one pick up e phone i ask both of them already they said ok i_called called_but but_no no_one one_pick pick_up up_e e_phone phone_i i_ask ask_both both_of of_them them_already already_they they_said said_ok,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,77,18,18,0,0,0,0
WHO ARE YOU SEEING?,who are you seeing,who are you seeing who_are are_you you_seeing,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,19,4,4,0,0,0,0
